70-01-01/03-00-00.000,emp,emp,emp,emp,emp,emp,emp,emp
24-02-14/20-54-08.986,8.060,8.062,83.8,15.1,27.53,27.54,95.284,11.360
24-02-14/20-54-12.444,8.061,8.064,2.8,44.4,27.53,27.54,150.368,6.829
24-02-14/20-54-14.662,8.061,8.063,2.8,32.8,27.54,27.55,10.325,226.892
24-02-14/20-54-18.051,8.062,8.063,3.4,18.6,27.54,27.55,2.278,187.237
24-02-14/20-54-20.746,8.062,8.063,4.1,18.6,27.53,27.54,190.296,22.526
24-02-14/20-54-23.773,8.062,8.063,4.1,31.0,27.53,27.54,167.903,29.191
24-02-14/20-54-27.369,8.062,8.063,17.3,6.2,27.53,27.54,174.319,26.235
24-02-14/20-54-30.113,8.062,8.063,29.7,28.7,27.53,27.54,174.319,44.517
24-02-14/20-54-32.577,8.062,8.063,28.8,47.3,27.53,27.54,168.967,66.303
24-02-14/20-54-35.786,8.062,8.063,28.8,18.6,27.53,27.54,177.625,66.303
24-02-14/20-54-39.443,8.062,8.063,22.6,18.6,27.53,27.54,186.434,43.596
24-02-14/20-54-42.301,8.062,8.063,18.5,33.9,27.53,27.54,209.911,43.233
24-02-14/20-54-43.914,8.062,8.063,19.7,33.9,27.53,27.54,211.851,51.515
24-02-14/20-54-47.977,8.062,8.063,27.2,47.5,27.53,27.54,189.458,61.894
24-02-14/20-54-51.061,8.062,8.063,27.2,17.7,27.53,27.54,190.113,48.260
24-02-14/20-54-54.158,8.063,8.064,8.1,19.7,27.53,27.54,212.506,48.260
24-02-14/20-54-57.015,8.063,8.064,8.1,21.9,27.55,27.56,51.571,20.964
24-02-14/20-55-00.209,8.062,8.063,24.3,50.9,27.55,27.56,51.571,20.452
24-02-14/20-55-02.780,8.060,8.061,11.3,20.8,27.55,27.56,31.345,23.426
24-02-14/20-55-06.218,8.063,8.065,12.4,73.7,27.56,27.57,75.226,129.535
24-02-14/20-55-09.438,8.062,8.064,2.8,20.5,27.56,27.57,80.900,103.653
24-02-14/20-55-12.151,8.059,8.060,24.8,9.4,27.55,27.56,33.616,31.750
24-02-14/20-55-15.071,8.060,8.062,18.1,3.1,27.56,27.57,47.951,49.444
24-02-14/20-55-18.008,8.061,8.062,9.1,9.8,27.56,27.57,52.345,19.632
24-02-14/20-55-21.253,8.063,8.066,14.0,21.7,27.56,27.57,51.387,21.548
24-02-14/20-55-23.843,8.063,8.064,21.9,32.8,27.57,27.58,53.344,101.238
24-02-14/20-55-26.408,8.063,8.065,22.2,21.7,27.57,27.58,53.344,90.963
24-02-14/20-55-29.207,8.063,8.064,26.0,0.7,27.57,27.58,52.982,79.397
24-02-14/20-55-33.012,8.064,8.065,21.2,19.6,27.57,27.58,52.982,76.855
24-02-14/20-55-36.338,8.069,8.070,29.7,12.4,27.58,27.59,76.446,24.886
24-02-14/20-55-38.516,8.067,8.069,12.3,179.7,27.59,27.60,57.816,31.132
24-02-14/20-55-41.799,8.068,8.069,1.1,178.7,27.62,27.63,4.700,81.166
24-02-14/20-55-44.773,8.068,8.069,2.2,189.0,27.62,27.63,18.636,41.429
24-02-14/20-55-47.662,8.068,8.069,2.2,201.2,27.62,27.63,33.784,29.610
24-02-14/20-55-50.515,8.068,8.069,3.3,214.7,27.62,27.63,31.744,29.284
24-02-14/20-55-54.192,8.068,8.069,15.5,171.3,27.62,27.63,40.026,29.284
24-02-14/20-55-57.420,8.069,8.070,38.1,34.0,27.62,27.63,39.047,27.656
24-02-14/20-56-00.390,8.069,8.070,31.4,46.2,27.62,27.63,11.864,84.566
24-02-14/20-56-02.881,8.066,8.068,38.4,16.3,27.60,27.61,46.838,2.463
24-02-14/20-56-06.173,8.071,8.073,12.2,19.6,27.61,27.62,37.375,92.890
24-02-14/20-56-09.066,8.071,8.072,12.2,43.0,27.61,27.62,3.813,223.968
24-02-14/20-56-12.322,8.071,8.074,63.0,20.8,27.61,27.62,27.961,107.045
24-02-14/20-56-14.712,8.072,8.074,12.2,2.3,27.61,27.62,35.412,76.758
24-02-14/20-56-18.431,8.072,8.074,12.2,20.8,27.61,27.62,32.116,55.277
24-02-14/20-56-21.215,8.072,8.074,50.5,14.2,27.61,27.62,30.142,54.880
24-02-14/20-56-24.213,8.073,8.075,95.4,25.7,27.61,27.62,30.142,60.206
24-02-14/20-56-26.365,8.073,8.075,103.6,25.7,27.61,27.62,30.611,42.104
24-02-14/20-56-30.362,8.073,8.074,103.6,32.7,27.62,27.63,42.016,12.895
24-02-14/20-56-33.297,8.070,8.072,24.5,1.6,27.62,27.63,22.821,38.067
24-02-14/20-56-36.007,8.070,8.072,36.7,1.6,27.62,27.63,4.318,85.091
24-02-14/20-56-38.505,8.070,8.072,24.5,10.2,27.61,27.62,106.130,0.271
24-02-14/20-56-42.327,8.071,8.072,0.8,12.1,27.61,27.62,108.119,0.271
24-02-14/20-56-44.927,8.071,8.072,3.2,3.5,27.62,27.63,48.634,18.256
24-02-14/20-56-47.834,8.071,8.072,3.2,2.6,27.63,27.64,3.020,190.744
24-02-14/20-56-51.429,8.072,8.074,3.1,41.7,27.62,27.63,171.947,2.798
24-02-14/20-56-53.745,8.071,8.073,14.1,41.6,27.62,27.63,171.947,3.160
24-02-14/20-56-57.031,8.072,8.073,20.6,41.6,27.63,27.64,22.701,66.932
24-02-14/20-57-00.238,8.073,8.074,25.4,42.7,27.63,27.64,8.991,65.304
24-02-14/20-57-03.273,8.073,8.075,44.2,1.4,27.63,27.64,2.672,180.514
24-02-14/20-57-05.911,8.075,8.076,14.3,3.7,27.62,27.63,179.670,2.843
24-02-14/20-57-08.924,8.076,8.077,20.9,42.5,27.63,27.64,2.271,182.673
24-02-14/20-57-11.651,8.076,8.077,32.1,40.0,27.63,27.64,23.169,74.427
24-02-14/20-57-15.424,8.076,8.077,32.1,40.7,27.63,27.64,68.409,70.161
24-02-14/20-57-17.907,8.076,8.077,32.1,40.7,27.62,27.63,63.946,5.537
24-02-14/20-57-17.907,8.076,8.077,32.1,40.7,27.62,27.63,63.946,5.537
24-02-14/20-57-23.760,8.078,8.079,23.1,44.0,27.62,27.63,63.946,18.219
24-02-14/20-57-26.165,8.078,8.079,25.6,59.9,27.62,27.63,64.673,18.219
24-02-14/20-57-29.752,8.076,8.077,9.0,16.9,27.62,27.63,52.316,18.219
24-02-14/20-57-33.409,8.076,8.077,9.0,16.9,27.62,27.63,60.598,12.867
24-02-14/20-57-36.316,8.077,8.078,32.7,46.3,27.62,27.63,56.643,9.128
24-02-14/20-57-38.754,8.080,8.082,22.5,15.4,27.62,27.63,56.643,3.375
24-02-14/20-57-41.751,8.080,8.081,22.5,39.0,27.62,27.63,58.903,43.634
24-02-14/20-57-45.475,8.078,8.081,45.1,40.3,27.58,27.59,1.689,376.483
24-02-14/20-57-45.475,8.078,8.081,45.1,40.3,27.58,27.59,3.727,332.642
24-02-14/20-57-50.830,8.080,8.081,44.3,0.7,27.58,27.59,22.765,311.661
24-02-14/20-57-54.369,8.086,8.088,49.5,70.2,27.57,27.58,40.305,116.287
24-02-14/20-57-57.254,8.087,8.088,24.4,49.3,27.57,27.58,41.365,97.803
24-02-14/20-57-59.267,8.087,8.088,19.2,11.4,27.57,27.58,39.817,88.846
24-02-14/20-58-03.270,8.088,8.089,28.8,0.7,27.57,27.58,39.817,64.437
24-02-14/20-58-05.649,8.088,8.089,28.8,0.7,27.57,27.58,39.817,47.024
24-02-14/20-58-09.374,8.091,8.092,4.9,64.9,27.58,27.59,32.941,169.596
24-02-14/20-58-12.019,8.088,8.090,51.0,16.9,27.60,27.61,39.267,86.679
24-02-14/20-58-15.138,8.089,8.091,2.1,68.8,27.60,27.61,46.107,65.973
24-02-14/20-58-17.822,8.087,8.089,65.7,7.2,27.60,27.61,46.339,57.574
24-02-14/20-58-19.108,8.087,8.089,63.8,5.2,27.60,27.61,58.103,53.638
24-02-14/20-58-23.559,8.088,8.089,16.3,5.2,27.60,27.61,58.103,54.107
24-02-14/20-58-26.694,8.089,8.091,5.9,14.2,27.61,27.62,27.157,48.507
24-02-14/20-58-29.874,8.089,8.091,22.3,14.2,27.61,27.62,36.674,51.463
24-02-14/20-58-32.786,8.089,8.090,3.8,35.8,27.60,27.61,32.526,34.747
24-02-14/20-58-35.380,8.088,8.089,16.6,65.4,27.60,27.61,37.878,10.111
24-02-14/20-58-37.712,8.088,8.089,16.6,65.4,27.60,27.61,37.878,10.111
24-02-14/20-58-40.919,8.088,8.089,16.6,41.9,27.60,27.61,37.878,9.849
24-02-14/20-58-44.649,8.088,8.089,16.6,69.7,27.60,27.61,7.326,125.931
24-02-14/20-58-46.836,8.086,8.088,102.2,60.2,27.60,27.61,22.964,93.413
24-02-14/20-58-49.938,8.086,8.088,102.2,46.9,27.60,27.61,23.561,80.865
24-02-14/20-58-54.094,8.091,8.093,14.2,1.6,27.60,27.61,30.060,54.343
24-02-14/20-58-56.605,8.088,8.089,1.2,36.3,27.61,27.62,3.196,224.436
24-02-14/20-58-59.551,8.088,8.089,1.2,36.3,27.61,27.62,12.358,200.627
24-02-14/20-59-03.170,8.082,8.083,62.7,12.1,27.61,27.62,19.688,81.510
24-02-14/20-59-06.036,8.079,8.080,1.7,223.1,27.61,27.62,12.358,74.866
24-02-14/20-59-09.279,8.077,8.078,30.8,153.6,27.60,27.61,18.707,74.816
24-02-14/20-59-12.386,8.075,8.076,55.6,18.7,27.60,27.61,69.810,6.259
24-02-14/20-59-15.449,8.076,8.078,3.1,26.4,27.60,27.61,73.162,27.223
24-02-14/20-59-18.295,8.077,8.079,1.1,16.0,27.61,27.62,31.956,110.327
24-02-14/20-59-20.918,8.077,8.079,1.1,28.2,27.61,27.62,31.956,111.654
24-02-14/20-59-23.549,8.077,8.079,1.1,91.4,27.61,27.62,35.934,102.347
24-02-14/20-59-27.129,8.077,8.078,20.8,38.9,27.61,27.62,28.786,105.048
24-02-14/20-59-29.578,8.077,8.078,34.0,38.9,27.60,27.61,63.538,50.599
24-02-14/20-59-32.662,8.077,8.078,34.0,38.9,27.60,27.61,63.538,52.772
24-02-14/20-59-35.970,8.076,8.078,3.1,40.1,27.61,27.62,0.260,133.059
24-02-14/20-59-39.310,8.075,8.077,3.3,24.4,27.61,27.62,0.929,180.833
24-02-14/20-59-41.744,8.075,8.076,3.3,11.2,27.61,27.62,0.929,211.196
24-02-14/20-59-44.609,8.075,8.076,2.3,8.8,27.61,27.62,0.929,179.147
24-02-14/20-59-47.963,8.075,8.076,2.3,8.8,27.59,27.60,24.657,101.613
24-02-14/20-59-51.310,8.075,8.076,5.9,0.7,27.58,27.59,27.510,130.755
24-02-14/20-59-53.554,8.075,8.076,52.3,51.5,27.59,27.60,31.229,57.417
24-02-14/20-59-57.140,8.075,8.076,52.3,59.6,27.59,27.60,50.154,44.550
24-02-14/20-59-59.511,8.075,8.076,2.1,59.6,27.59,27.60,26.514,43.762
24-02-14/21-00-02.975,8.074,8.076,179.0,85.9,27.59,27.60,18.121,55.646
24-02-14/21-00-05.998,8.074,8.075,31.8,53.1,27.60,27.61,1205.995,1044.079
24-02-14/21-00-09.016,8.073,8.075,20.1,2.1,27.60,27.61,1111.772,909.301
24-02-14/21-00-11.961,8.073,8.074,30.3,13.5,27.60,27.61,1063.853,905.446
24-02-14/21-00-15.389,8.073,8.074,19.2,12.3,27.60,27.61,1072.135,905.769
24-02-14/21-00-17.927,8.074,8.075,32.7,96.4,27.60,27.61,1083.488,876.814
24-02-14/21-00-20.925,8.077,8.078,12.4,41.2,27.60,27.61,818.874,891.664
24-02-14/21-00-23.409,8.077,8.078,13.1,72.0,27.60,27.61,799.069,743.484
24-02-14/21-00-27.015,8.076,8.077,14.2,13.9,27.60,27.61,811.703,733.336
24-02-14/21-00-30.198,8.077,8.078,5.8,53.9,27.60,27.61,815.325,707.842
24-02-14/21-00-32.927,8.077,8.078,5.8,61.5,27.60,27.61,811.703,711.160
24-02-14/21-00-36.338,8.073,8.074,12.5,0.7,27.60,27.61,812.607,791.140
24-02-14/21-00-39.125,8.072,8.075,189.8,128.7,27.60,27.61,818.040,744.457
24-02-14/21-00-41.783,8.072,8.073,203.2,61.8,27.60,27.61,803.699,822.743
24-02-14/21-00-44.943,8.069,8.071,3.4,46.0,27.60,27.61,797.367,822.796
24-02-14/21-00-47.941,8.069,8.071,3.4,25.9,27.60,27.61,820.056,506.508
24-02-14/21-00-50.886,8.068,8.070,3.1,35.8,27.60,27.61,820.056,513.217
24-02-14/21-00-54.115,8.068,8.070,1.9,86.5,27.60,27.61,795.149,576.274
24-02-14/21-00-56.606,8.067,8.069,2.5,100.9,27.60,27.61,808.637,551.279
24-02-14/21-01-00.154,8.067,8.069,97.9,129.3,27.60,27.61,808.637,517.381
24-02-14/21-01-03.063,8.071,8.073,23.2,11.9,27.60,27.61,850.000,494.691
24-02-14/21-01-06.366,8.072,8.074,25.6,43.8,27.60,27.61,875.119,302.055
24-02-14/21-01-09.227,8.072,8.074,1.2,69.5,27.60,27.61,847.202,310.667
24-02-14/21-01-11.516,8.072,8.073,1.2,5.7,27.60,27.61,840.234,315.968
24-02-14/21-01-15.452,8.072,8.073,10.9,16.9,27.60,27.61,856.210,295.999
24-02-14/21-01-17.647,8.073,8.075,49.6,66.0,27.60,27.61,842.726,294.876
24-02-14/21-01-20.199,8.074,8.075,1.2,66.0,27.60,27.61,842.714,285.892
24-02-14/21-01-23.624,8.074,8.075,1.2,66.0,27.60,27.61,727.833,291.244
24-02-14/21-01-27.241,8.071,8.072,49.3,91.6,27.60,27.61,740.635,282.578
24-02-14/21-01-29.811,8.070,8.071,20.1,77.9,27.60,27.61,721.471,283.713
24-02-14/21-01-32.351,8.070,8.071,20.1,66.0,27.60,27.61,724.355,276.071
24-02-14/21-01-36.058,8.067,8.068,18.1,78.3,27.60,27.61,720.423,242.985
24-02-14/21-01-38.796,8.069,8.072,17.1,45.7,27.60,27.61,728.457,235.487
24-02-14/21-01-42.099,8.069,8.070,28.2,34.0,27.60,27.61,732.079,180.881
24-02-14/21-01-45.313,8.069,8.070,39.4,43.7,27.63,27.64,582.673,108.601
24-02-14/21-01-48.239,8.063,8.064,4.5,49.5,27.63,27.64,598.760,70.929
24-02-14/21-01-51.274,8.063,8.064,4.5,28.6,27.65,27.66,144.728,123.674
24-02-14/21-01-53.574,8.063,8.064,16.8,27.5,27.65,27.66,158.851,92.894
24-02-14/21-01-56.908,8.063,8.064,16.8,18.8,27.65,27.66,311.798,98.409
24-02-14/21-01-59.915,8.063,8.064,19.2,28.5,27.65,27.66,326.775,77.686
24-02-14/21-02-03.163,8.063,8.064,18.5,18.8,27.65,27.66,319.545,77.653
24-02-14/21-02-06.505,8.063,8.064,18.5,18.8,27.65,27.66,315.930,75.273
24-02-14/21-02-08.855,8.063,8.064,10.3,18.8,27.64,27.65,165.880,6.275
24-02-14/21-02-11.912,8.063,8.064,10.3,24.8,27.67,27.68,83.000,24.316
24-02-14/21-02-14.632,8.064,8.066,9.2,1.6,27.68,27.69,64.521,42.527
24-02-14/21-02-18.283,8.066,8.067,14.4,43.7,27.69,27.70,14.463,164.017
24-02-14/21-02-21.026,8.065,8.066,12.1,2.3,27.69,27.70,14.992,282.428
24-02-14/21-02-23.955,8.065,8.066,19.6,30.4,27.68,27.69,95.708,11.259
24-02-14/21-02-26.871,8.065,8.066,52.9,30.4,27.68,27.69,98.296,150.710
24-02-14/21-02-30.209,8.065,8.067,63.2,41.1,27.68,27.69,293.937,100.974
24-02-14/21-02-32.750,8.065,8.067,63.2,41.1,27.69,27.70,69.093,93.152
24-02-14/21-02-35.808,8.065,8.066,51.7,24.2,27.69,27.70,76.855,34.087
24-02-14/21-02-39.016,8.065,8.066,50.5,42.7,27.70,27.71,188.803,116.917
24-02-14/21-02-42.355,8.069,8.070,32.8,6.1,27.70,27.71,183.941,136.666
24-02-14/21-02-45.206,8.070,8.071,82.4,2.7,27.70,27.71,151.020,148.495
24-02-14/21-02-48.009,8.071,8.072,81.5,36.8,27.70,27.71,148.133,151.576
24-02-14/21-02-51.249,8.071,8.072,47.6,55.3,27.70,27.71,147.301,144.811
24-02-14/21-02-54.142,8.071,8.072,47.6,36.8,27.70,27.71,342.785,75.280
24-02-14/21-02-57.210,8.071,8.072,90.5,36.8,27.72,27.73,242.796,57.838
24-02-14/21-03-00.120,8.071,8.072,11.4,46.6,27.72,27.73,236.980,84.515
24-02-14/21-03-03.143,8.071,8.072,15.9,47.9,27.72,27.73,236.799,89.273
24-02-14/21-03-05.764,8.071,8.072,15.9,38.1,27.72,27.73,235.691,90.445
24-02-14/21-03-09.064,8.071,8.072,22.6,25.8,27.72,27.73,230.760,50.596
24-02-14/21-03-09.745,8.071,8.072,22.6,24.7,27.72,27.73,230.678,28.695
24-02-14/21-03-14.925,8.071,8.072,3.7,41.9,27.72,27.73,218.759,31.018
24-02-14/21-03-16.737,8.071,8.072,3.7,41.9,27.72,27.73,218.144,31.018
24-02-14/21-03-20.758,8.071,8.072,5.9,4.3,27.72,27.73,225.013,24.477
24-02-14/21-03-24.209,8.072,8.073,27.7,7.6,27.72,27.73,225.013,25.020
24-02-14/21-03-25.889,8.072,8.073,28.6,7.6,27.72,27.73,225.949,25.020
24-02-14/21-03-29.988,8.072,8.074,23.7,117.1,27.72,27.73,229.877,25.020
24-02-14/21-03-32.737,8.073,8.074,0.7,117.1,27.72,27.73,102.992,34.507
24-02-14/21-03-34.608,8.073,8.074,0.7,129.4,27.72,27.73,102.992,92.841
24-02-14/21-03-39.423,8.073,8.074,5.0,114.5,27.70,27.71,337.791,230.282
24-02-14/21-03-42.047,8.078,8.080,37.0,72.9,27.70,27.71,337.525,86.136
24-02-14/21-03-44.758,8.079,8.080,2.8,54.4,27.70,27.71,145.937,108.881
24-02-14/21-03-47.720,8.079,8.080,0.7,54.4,27.70,27.71,328.351,39.807
24-02-14/21-03-51.099,8.079,8.080,2.9,54.4,27.70,27.71,285.786,40.155
24-02-14/21-03-54.186,8.080,8.081,2.1,58.4,27.71,27.72,39.920,70.531
24-02-14/21-03-55.896,8.079,8.081,2.9,50.8,27.70,27.71,275.313,48.969
24-02-14/21-04-00.341,8.079,8.080,2.9,29.4,27.70,27.71,275.313,76.066
24-02-14/21-04-01.769,8.079,8.080,2.9,28.7,27.70,27.71,269.185,136.039
24-02-14/21-04-01.769,8.079,8.080,2.9,28.7,27.70,27.71,269.185,68.080
24-02-14/21-04-09.513,8.073,8.075,39.4,64.4,27.70,27.71,238.320,80.951
24-02-14/21-04-12.009,8.073,8.075,39.4,39.8,27.67,27.68,64.119,29.028
24-02-14/21-04-15.041,8.073,8.075,57.9,19.8,27.67,27.68,42.316,17.133
24-02-14/21-04-18.322,8.074,8.077,21.6,88.0,27.67,27.68,44.226,27.696
24-02-14/21-04-21.228,8.075,8.077,5.0,141.7,27.67,27.68,42.249,39.987
24-02-14/21-04-24.366,8.073,8.076,15.7,107.8,27.66,27.67,250.030,26.969
24-02-14/21-04-27.114,8.073,8.074,6.2,33.2,27.66,27.67,220.956,56.756
24-02-14/21-04-30.111,8.071,8.073,8.0,59.1,27.66,27.67,202.515,55.096
24-02-14/21-04-33.366,8.072,8.073,0.7,60.8,27.66,27.67,202.515,55.026
24-02-14/21-04-36.295,8.072,8.073,0.7,63.4,27.66,27.67,272.026,50.267
24-02-14/21-04-39.512,8.072,8.073,0.7,63.4,27.66,27.67,272.026,50.267
24-02-14/21-04-42.275,8.072,8.073,19.2,44.6,27.66,27.67,270.399,51.990
24-02-14/21-04-44.788,8.072,8.073,19.9,42.2,27.66,27.67,249.295,54.069
24-02-14/21-04-47.999,8.073,8.075,19.7,1.1,27.66,27.67,249.295,54.069
24-02-14/21-04-51.142,8.074,8.076,26.2,21.5,27.66,27.67,249.730,54.069
24-02-14/21-04-52.795,8.074,8.076,18.5,21.5,27.66,27.67,251.358,53.617
24-02-14/21-04-57.288,8.074,8.076,18.3,17.8,27.66,27.67,252.808,53.617
24-02-14/21-05-00.086,8.073,8.076,70.1,17.8,27.66,27.67,252.808,53.617
24-02-14/21-05-03.038,8.072,8.074,22.6,39.0,27.66,27.67,152.995,148.023
24-02-14/21-05-06.504,8.073,8.075,97.4,10.4,27.65,27.66,309.119,8.545
24-02-14/21-05-09.377,8.074,8.076,1.5,105.5,27.65,27.66,170.172,121.617
24-02-14/21-05-12.262,8.073,8.076,3.4,88.6,27.65,27.66,125.933,241.361
24-02-14/21-05-15.507,8.073,8.074,3.4,48.5,27.65,27.66,125.933,229.121
24-02-14/21-05-18.421,8.073,8.074,22.4,36.2,27.65,27.66,117.796,240.251
24-02-14/21-05-20.782,8.073,8.074,45.4,17.7,27.65,27.66,117.796,225.797
24-02-14/21-05-24.135,8.073,8.074,59.6,19.8,27.65,27.66,122.890,247.308
24-02-14/21-05-26.978,8.073,8.074,16.9,53.2,27.65,27.66,131.362,188.656
24-02-14/21-05-29.646,8.073,8.074,49.1,21.2,27.65,27.66,131.362,162.072
24-02-14/21-05-32.618,8.073,8.074,66.8,25.3,27.65,27.66,132.834,90.300
24-02-14/21-05-36.169,8.078,8.079,32.7,11.2,27.66,27.67,52.006,586.737
24-02-14/21-05-39.332,8.075,8.077,1.6,93.7,27.66,27.67,4.018,755.914
24-02-14/21-05-41.535,8.076,8.077,10.4,143.3,27.65,27.66,120.955,606.138
24-02-14/21-05-44.970,8.073,8.075,46.5,33.2,27.65,27.66,122.582,651.301
24-02-14/21-05-46.986,8.073,8.075,46.5,33.2,27.65,27.66,108.974,707.328
24-02-14/21-05-50.261,8.073,8.075,46.5,33.2,27.65,27.66,110.303,705.678
24-02-14/21-05-54.327,8.073,8.075,65.0,179.5,27.65,27.66,112.116,668.814
24-02-14/21-05-57.435,8.071,8.073,16.6,230.3,27.65,27.66,109.536,754.953
24-02-14/21-06-00.369,8.069,8.071,23.1,24.6,27.63,27.64,66.185,93.304
24-02-14/21-06-03.365,8.069,8.071,17.0,244.8,27.63,27.64,32.772,237.975
24-02-14/21-06-06.116,8.070,8.071,20.6,164.8,27.63,27.64,44.006,144.644
24-02-14/21-06-09.517,8.070,8.071,40.8,164.8,27.63,27.64,2.224,120.844
24-02-14/21-06-12.361,8.070,8.071,40.8,164.8,27.63,27.64,65.993,115.488
24-02-14/21-06-13.950,8.070,8.071,40.8,209.7,27.63,27.64,65.993,82.020
24-02-14/21-06-13.950,8.070,8.071,40.8,209.7,27.63,27.64,174.560,47.170
24-02-14/21-06-21.405,8.070,8.071,45.6,205.6,27.63,27.64,187.680,38.650
24-02-14/21-06-24.401,8.070,8.071,27.1,224.1,27.63,27.64,169.592,51.306
24-02-14/21-06-27.018,8.074,8.076,32.7,19.1,27.63,27.64,180.444,39.934
24-02-14/21-06-30.008,8.075,8.076,37.5,77.7,27.64,27.65,27.602,718.075
24-02-14/21-06-33.120,8.075,8.077,74.2,1.3,27.64,27.65,31.943,672.950
24-02-14/21-06-36.133,8.080,8.081,20.6,69.0,27.64,27.65,71.698,677.813
24-02-14/21-06-38.877,8.080,8.081,19.0,38.7,27.64,27.65,71.698,685.161
24-02-14/21-06-40.912,8.080,8.081,44.7,38.7,27.64,27.65,86.289,686.085
24-02-14/21-06-45.017,8.085,8.088,15.9,122.3,27.64,27.65,93.523,691.219
24-02-14/21-06-48.223,8.085,8.087,18.9,60.3,27.66,27.67,61.561,184.764
24-02-14/21-06-50.986,8.085,8.087,23.7,51.0,27.66,27.67,31.333,181.546
24-02-14/21-06-52.619,8.085,8.087,23.7,8.3,27.66,27.67,31.333,218.115
24-02-14/21-06-57.436,8.086,8.087,15.4,9.9,27.66,27.67,31.333,226.230
24-02-14/21-07-00.496,8.090,8.091,27.8,7.2,27.66,27.67,43.035,207.474
24-02-14/21-07-02.742,8.090,8.091,29.0,10.5,27.66,27.67,51.266,205.113
24-02-14/21-07-06.104,8.093,8.094,53.7,5.7,27.66,27.67,45.889,206.835
24-02-14/21-07-09.139,8.093,8.094,53.7,5.7,27.65,27.66,103.707,20.642
24-02-14/21-07-11.562,8.093,8.094,61.9,5.7,27.65,27.66,112.636,36.510
24-02-14/21-07-14.814,8.092,8.094,2.9,42.5,27.65,27.66,110.205,45.944
24-02-14/21-07-18.311,8.093,8.094,48.5,5.6,27.65,27.66,147.996,48.345
24-02-14/21-07-20.033,8.096,8.097,18.5,86.3,27.66,27.67,24.596,182.734
24-02-14/21-07-24.062,8.096,8.097,32.9,160.3,27.66,27.67,42.010,211.188
24-02-14/21-07-26.765,8.094,8.096,7.3,77.3,27.66,27.67,42.010,224.438
24-02-14/21-07-30.418,8.090,8.092,21.6,13.3,27.65,27.66,146.055,67.675
24-02-14/21-07-33.112,8.090,8.092,21.6,16.7,27.65,27.66,146.055,75.150
24-02-14/21-07-36.401,8.088,8.090,18.5,38.9,27.63,27.64,216.664,784.498
24-02-14/21-07-39.394,8.083,8.084,49.4,6.3,27.63,27.64,215.036,771.605
24-02-14/21-07-42.196,8.083,8.084,21.6,9.6,27.63,27.64,210.662,782.165
24-02-14/21-07-44.821,8.083,8.084,18.2,23.1,27.63,27.64,203.892,786.653
24-02-14/21-07-48.529,8.083,8.084,18.2,26.3,27.63,27.64,203.892,776.835
24-02-14/21-07-49.626,8.083,8.084,18.2,23.0,27.63,27.64,203.892,787.190
24-02-14/21-07-54.128,8.083,8.084,18.2,23.0,27.63,27.64,203.892,785.501
24-02-14/21-07-57.501,8.083,8.084,18.2,12.0,27.63,27.64,203.892,794.861
24-02-14/21-08-00.512,8.083,8.084,18.2,24.3,27.63,27.64,203.892,828.413
24-02-14/21-08-03.272,8.080,8.082,2.8,90.4,27.62,27.63,69.383,842.110
24-02-14/21-08-06.030,8.074,8.075,37.2,25.5,27.61,27.62,59.617,302.185
24-02-14/21-08-09.507,8.074,8.075,37.2,25.5,27.61,27.62,46.114,317.220
24-02-14/21-08-11.064,8.074,8.075,37.2,25.5,27.61,27.62,29.818,341.780
24-02-14/21-08-15.284,8.074,8.075,18.5,41.0,27.61,27.62,5.800,412.838
24-02-14/21-08-18.199,8.073,8.075,6.1,44.2,27.60,27.61,118.582,365.000
24-02-14/21-08-19.823,8.074,8.075,26.4,44.2,27.60,27.61,114.316,386.593
24-02-14/21-08-23.743,8.074,8.075,26.4,31.9,27.60,27.61,114.316,386.893
24-02-14/21-08-27.517,8.077,8.078,14.0,15.3,27.60,27.61,84.964,378.668
24-02-14/21-08-30.381,8.077,8.078,16.0,34.9,27.60,27.61,84.964,404.234
24-02-14/21-08-33.066,8.075,8.076,16.3,4.0,27.60,27.61,84.964,391.814
24-02-14/21-08-35.010,8.074,8.076,90.1,3.9,27.60,27.61,80.190,396.886
24-02-14/21-08-39.294,8.074,8.076,26.1,13.8,27.60,27.61,59.417,398.743
24-02-14/21-08-41.775,8.074,8.076,26.1,70.5,27.60,27.61,70.469,478.357
24-02-14/21-08-44.246,8.072,8.073,30.8,7.1,27.60,27.61,70.469,509.099
24-02-14/21-08-48.087,8.069,8.070,21.3,12.7,27.60,27.61,31.312,523.167
24-02-14/21-08-50.391,8.069,8.070,39.8,3.2,27.60,27.61,43.994,484.671
24-02-14/21-08-53.416,8.069,8.070,39.8,3.2,27.60,27.61,43.994,485.211
24-02-14/21-08-55.715,8.070,8.072,6.1,3.1,27.60,27.61,43.994,485.211
24-02-14/21-08-59.596,8.070,8.072,24.6,3.1,27.60,27.61,62.957,440.092
24-02-14/21-09-03.267,8.074,8.076,1.0,132.8,27.60,27.61,26.241,351.707
24-02-14/21-09-06.092,8.071,8.073,21.6,3.2,27.60,27.61,207.400,399.880
24-02-14/21-09-08.261,8.072,8.074,36.2,1.6,27.60,27.61,219.325,401.428
24-02-14/21-09-11.955,8.072,8.074,101.2,1.6,27.60,27.61,281.714,347.260
24-02-14/21-09-15.168,8.072,8.074,197.3,1.6,27.61,27.62,108.288,80.050
