Date,zenBidPrice,zenAskPrice,zenBidQty,zenAskQty,dashBidPrice,dashAskPrice,dashBidQty,dashAskQty

70-01-01/03-00-00.000,emp,emp,emp,emp,emp,emp,emp,emp
24-01-23/07-04-04.202,7.874,7.875,15.1,63.0,27.97,27.98,67.231,5.011
24-01-23/07-04-07.093,7.875,7.877,29.0,9.7,27.99,28.00,7.168,7.501
24-01-23/07-04-10.283,7.875,7.876,9.8,25.2,27.99,28.00,9.296,7.501
24-01-23/07-04-12.294,7.872,7.875,20.3,12.2,27.99,28.00,13.234,7.689
24-01-23/07-04-15.761,7.872,7.875,20.3,12.2,27.99,28.00,16.120,7.689
24-01-23/07-04-18.616,7.872,7.875,20.3,8.1,27.99,28.00,16.628,8.611
24-01-23/07-04-21.365,7.872,7.875,20.3,5.4,27.99,28.00,15.007,2.873
24-01-23/07-04-24.478,7.873,7.874,12.6,4.1,27.99,28.00,15.855,7.703
24-01-23/07-04-28.309,7.873,7.874,2.6,5.5,27.99,28.00,15.855,7.703
24-01-23/07-04-31.451,7.873,7.874,3.3,5.5,27.99,28.00,16.390,12.330
24-01-23/07-04-33.559,7.873,7.874,3.3,10.9,27.99,28.00,16.390,12.330
24-01-23/07-04-37.029,7.871,7.872,3.8,5.0,27.99,28.00,18.101,12.330
24-01-23/07-04-39.968,7.869,7.870,19.5,13.7,27.99,28.00,18.101,12.330
24-01-23/07-04-43.423,7.871,7.874,194.5,5.6,27.99,28.00,19.031,6.615
24-01-23/07-04-45.879,7.871,7.873,213.5,1.4,27.99,28.00,19.031,11.984
24-01-23/07-04-48.715,7.871,7.873,213.5,3.0,27.99,28.00,19.566,6.626
24-01-23/07-04-50.729,7.871,7.873,213.5,7.1,27.99,28.00,19.566,6.626
24-01-23/07-04-55.389,7.871,7.873,201.0,7.1,27.99,28.00,19.566,11.984
24-01-23/07-04-57.988,7.871,7.873,218.5,8.6,27.98,27.99,14.751,36.172
24-01-23/07-05-01.242,7.872,7.875,221.8,7.3,27.98,27.99,19.895,36.227
24-01-23/07-05-01.747,7.873,7.875,0.9,6.0,27.98,27.99,19.895,36.227
24-01-23/07-05-04.685,7.873,7.875,0.9,6.0,27.97,27.98,29.767,14.281
24-01-23/07-05-09.974,7.873,7.875,0.9,6.0,27.97,27.98,29.767,15.203
24-01-23/07-05-12.504,7.874,7.875,8.7,1.9,27.97,27.98,33.322,13.394
24-01-23/07-05-15.515,7.874,7.875,8.7,6.3,27.97,27.98,31.635,18.755
24-01-23/07-05-15.515,7.874,7.875,8.7,6.3,27.97,27.98,33.328,19.909
24-01-23/07-05-21.696,7.874,7.875,6.4,50.4,27.98,27.99,7.262,44.992
24-01-23/07-05-25.197,7.874,7.875,25.4,56.7,27.98,27.99,9.011,2.853
24-01-23/07-05-27.417,7.874,7.875,25.4,63.0,27.98,27.99,9.011,2.853
24-01-23/07-05-30.738,7.874,7.875,8.9,63.0,27.98,27.99,11.234,2.853
24-01-23/07-05-32.707,7.874,7.875,12.7,56.7,27.98,27.99,13.628,2.496
24-01-23/07-05-36.036,7.874,7.875,12.2,51.7,27.98,27.99,13.628,2.496
24-01-23/07-05-40.107,7.873,7.875,7.2,1.0,27.98,27.99,8.518,9.096
24-01-23/07-05-40.768,7.873,7.875,3.1,1.0,27.98,27.99,9.234,9.284
24-01-23/07-05-46.077,7.875,7.876,74.1,1.9,27.97,27.98,7.914,27.725
24-01-23/07-05-48.311,7.875,7.876,74.1,1.9,27.97,27.98,7.914,27.725
24-01-23/07-05-51.703,7.875,7.876,42.7,1.9,27.96,27.97,33.278,14.629
24-01-23/07-05-54.002,7.875,7.876,42.7,1.9,27.96,27.97,33.278,15.404
24-01-23/07-05-56.138,7.875,7.876,42.7,1.9,27.96,27.97,40.251,8.124
24-01-23/07-05-59.801,7.875,7.876,42.7,1.9,27.96,27.97,40.439,8.124
24-01-23/07-05-59.801,7.875,7.876,42.7,1.9,27.96,27.97,40.439,8.124
24-01-23/07-06-06.779,7.876,7.877,33.3,25.4,27.98,27.99,3.415,18.302
24-01-23/07-06-10.060,7.876,7.877,1.8,25.4,27.98,27.99,3.415,23.662
24-01-23/07-06-11.786,7.876,7.877,5.9,25.4,27.98,27.99,3.415,23.850
24-01-23/07-06-15.047,7.876,7.877,5.9,25.4,27.98,27.99,3.415,23.850
24-01-23/07-06-19.041,7.875,7.876,94.9,369.8,27.98,27.99,3.415,31.207
24-01-23/07-06-22.068,7.875,7.876,70.9,369.8,27.98,27.99,3.415,31.207
24-01-23/07-06-24.297,7.874,7.876,109.0,5.9,27.98,27.99,3.415,31.921
24-01-23/07-06-28.403,7.874,7.876,59.0,15.7,27.98,27.99,3.415,35.494
24-01-23/07-06-30.308,7.874,7.876,60.2,3.1,27.98,27.99,3.415,39.512
24-01-23/07-06-34.106,7.874,7.876,60.2,3.1,27.98,27.99,3.415,39.512
24-01-23/07-06-35.137,7.874,7.876,60.2,3.1,27.98,27.99,6.019,28.817
24-01-23/07-06-38.618,7.874,7.876,60.2,3.1,27.98,27.99,6.019,28.460
24-01-23/07-06-42.695,7.874,7.876,60.2,15.7,27.98,27.99,6.377,28.460
24-01-23/07-06-45.125,7.874,7.876,60.2,15.7,27.98,27.99,8.662,28.460
24-01-23/07-06-49.399,7.874,7.876,60.2,3.1,27.98,27.99,9.555,19.593
24-01-23/07-06-51.580,7.874,7.876,60.2,3.1,27.98,27.99,10.438,19.815
24-01-23/07-06-55.282,7.874,7.876,79.2,3.1,27.98,27.99,10.438,1.870
24-01-23/07-06-57.343,7.874,7.876,60.2,15.2,27.98,27.99,12.240,4.137
24-01-23/07-07-00.993,7.874,7.876,32.5,15.2,27.99,28.00,4.453,31.169
24-01-23/07-07-04.430,7.874,7.876,54.0,6.4,27.99,28.00,4.453,36.527
24-01-23/07-07-07.471,7.874,7.876,22.7,0.1,27.99,28.00,6.499,36.527
24-01-23/07-07-09.985,7.876,7.877,20.6,75.7,27.99,28.00,9.253,19.465
24-01-23/07-07-12.785,7.876,7.877,42.2,63.0,27.99,28.00,9.253,19.465
24-01-23/07-07-16.286,7.879,7.880,43.5,6.3,27.99,28.00,11.006,5.440
24-01-23/07-07-19.489,7.879,7.880,43.5,48.3,27.99,28.00,14.309,5.733
24-01-23/07-07-22.144,7.879,7.880,43.5,48.3,27.99,28.00,14.309,5.733
24-01-23/07-07-25.398,7.882,7.883,205.4,2.2,27.99,28.00,14.309,7.742
24-01-23/07-07-27.669,7.882,7.883,208.0,2.2,28.00,28.01,5.280,29.800
24-01-23/07-07-30.336,7.882,7.883,189.0,2.2,28.00,28.01,6.351,29.988
24-01-23/07-07-34.321,7.882,7.883,154.4,2.2,28.00,28.01,6.351,29.988
24-01-23/07-07-37.144,7.882,7.883,135.4,2.2,28.00,28.01,11.138,29.988
24-01-23/07-07-40.153,7.883,7.884,19.0,15.9,28.01,28.02,9.619,49.129
24-01-23/07-07-43.251,7.884,7.885,124.6,66.1,28.02,28.03,6.720,8.661
24-01-23/07-07-45.350,7.884,7.885,119.3,46.3,28.02,28.03,10.761,8.661
24-01-23/07-07-47.814,7.884,7.885,119.3,52.6,28.02,28.03,7.568,8.661
24-01-23/07-07-51.866,7.885,7.886,118.5,134.0,28.02,28.03,7.568,8.661
24-01-23/07-07-55.112,7.885,7.886,118.5,134.0,28.02,28.03,13.815,8.856
24-01-23/07-07-58.207,7.885,7.886,118.5,134.0,28.02,28.03,13.815,9.233
24-01-23/07-07-59.165,7.885,7.886,118.5,134.0,28.02,28.03,22.214,3.018
24-01-23/07-08-04.494,7.885,7.886,118.5,43.1,28.02,28.03,22.214,3.018
24-01-23/07-08-07.369,7.885,7.886,122.3,93.5,28.02,28.03,16.533,8.362
24-01-23/07-08-08.707,7.885,7.886,122.3,106.1,28.02,28.03,16.176,8.362
24-01-23/07-08-13.125,7.883,7.884,1.5,4.1,28.02,28.03,18.005,8.362
24-01-23/07-08-16.466,7.883,7.884,1.5,5.4,28.02,28.03,18.005,8.362
24-01-23/07-08-16.466,7.883,7.884,1.5,5.4,28.02,28.03,21.887,7.890
24-01-23/07-08-22.211,7.883,7.884,9.2,5.4,28.02,28.03,21.887,7.890
24-01-23/07-08-23.801,7.883,7.884,9.2,35.4,28.02,28.03,21.887,7.890
24-01-23/07-08-28.354,7.883,7.884,9.2,1335.7,28.02,28.03,21.887,8.357
24-01-23/07-08-30.264,7.883,7.884,9.2,2375.2,28.02,28.03,21.699,8.357
24-01-23/07-08-32.393,7.883,7.884,9.2,28.7,28.02,28.03,21.699,8.357
24-01-23/07-08-35.562,7.883,7.884,9.2,28.7,28.02,28.03,21.699,8.339
24-01-23/07-08-39.838,7.883,7.885,13.3,1.3,28.02,28.03,15.990,120.361
24-01-23/07-08-42.811,7.883,7.885,29.5,1.5,28.02,28.03,16.178,120.361
24-01-23/07-08-46.312,7.883,7.885,17.0,1.5,28.02,28.03,16.178,120.361
24-01-23/07-08-49.504,7.883,7.885,17.0,6.7,28.02,28.03,16.178,120.361
24-01-23/07-08-49.504,7.883,7.885,17.0,6.7,28.02,28.03,16.178,120.361
24-01-23/07-08-55.212,7.883,7.884,36.0,4.1,28.02,28.03,21.965,115.009
24-01-23/07-08-57.475,7.883,7.885,36.0,10.8,28.02,28.03,21.965,115.009
24-01-23/07-09-01.089,7.884,7.885,5.7,6.7,28.02,28.03,21.565,116.968
24-01-23/07-09-04.246,7.885,7.886,31.5,43.2,28.02,28.03,23.318,116.968
24-01-23/07-09-06.550,7.884,7.885,7.0,4.1,28.02,28.03,21.565,122.321
24-01-23/07-09-10.405,7.884,7.886,11.1,48.4,28.02,28.03,16.213,122.321
24-01-23/07-09-13.151,7.885,7.886,5.7,48.4,28.01,28.02,22.670,22.824
24-01-23/07-09-14.775,7.885,7.886,6.9,48.4,28.01,28.02,22.670,21.071
24-01-23/07-09-18.302,7.885,7.886,4.7,55.3,28.01,28.02,26.088,23.364
24-01-23/07-09-21.255,7.885,7.886,4.7,3.8,28.01,28.02,26.623,23.364
24-01-23/07-09-24.494,7.885,7.886,4.7,3.8,28.01,28.02,30.175,7.019
24-01-23/07-09-27.661,7.885,7.886,4.7,5.1,28.01,28.02,27.859,5.266
24-01-23/07-09-31.389,7.882,7.884,31.5,1.2,28.01,28.02,27.859,5.266
24-01-23/07-09-33.523,7.881,7.882,13.5,139.5,28.01,28.02,9.307,12.636
24-01-23/07-09-36.356,7.881,7.883,20.8,124.4,28.01,28.02,9.307,12.649
24-01-23/07-09-39.729,7.881,7.883,20.8,124.4,28.01,28.02,9.307,12.649
24-01-23/07-09-42.553,7.881,7.883,21.5,124.4,28.01,28.02,9.307,12.837
24-01-23/07-09-45.372,7.880,7.881,269.6,22.5,28.01,28.02,2.491,21.195
24-01-23/07-09-45.372,7.880,7.881,269.6,22.5,28.01,28.02,2.491,19.494
24-01-23/07-09-52.068,7.880,7.881,269.6,6.2,28.01,28.02,2.491,20.127
24-01-23/07-09-54.929,7.882,7.883,19.0,117.3,28.01,28.02,11.263,19.239
24-01-23/07-09-58.458,7.882,7.883,263.5,117.3,28.01,28.02,9.632,18.493
24-01-23/07-10-01.160,7.882,7.883,288.3,118.7,28.01,28.02,9.632,20.124
24-01-23/07-10-04.324,7.882,7.883,288.3,118.7,28.01,28.02,9.632,20.278
24-01-23/07-10-06.697,7.882,7.883,288.3,118.7,28.01,28.02,10.433,22.053
24-01-23/07-10-10.105,7.882,7.883,288.3,118.7,28.01,28.02,6.985,22.053
24-01-23/07-10-13.356,7.882,7.883,288.3,118.7,28.01,28.02,8.665,19.872
24-01-23/07-10-15.528,7.882,7.883,288.3,118.7,28.01,28.02,8.665,19.872
24-01-23/07-10-18.734,7.882,7.883,288.3,122.2,28.01,28.02,16.931,19.828
24-01-23/07-10-22.503,7.882,7.883,292.2,45.2,28.03,28.04,22.412,32.789
24-01-23/07-10-25.103,7.884,7.885,451.9,47.4,28.02,28.03,25.945,12.645
24-01-23/07-10-28.303,7.884,7.885,451.9,47.4,28.02,28.03,29.859,7.164
24-01-23/07-10-31.122,7.884,7.885,451.9,47.4,28.02,28.03,34.310,7.352
24-01-23/07-10-34.411,7.884,7.885,418.3,47.4,28.02,28.03,36.342,7.352
24-01-23/07-10-37.408,7.885,7.886,33.2,5.5,28.03,28.04,18.457,62.533
24-01-23/07-10-40.060,7.885,7.886,36.3,5.5,28.03,28.04,22.820,4.405
24-01-23/07-10-43.142,7.885,7.887,67.3,9.8,28.03,28.04,33.833,4.405
24-01-23/07-10-46.470,7.886,7.887,498.5,7.6,28.03,28.04,33.833,3.887
24-01-23/07-10-48.932,7.886,7.887,498.5,20.0,28.03,28.04,30.282,3.887
24-01-23/07-10-51.006,7.886,7.887,498.5,20.0,28.03,28.04,29.273,3.887
24-01-23/07-10-55.076,7.886,7.887,498.5,20.0,28.03,28.04,29.273,3.887
24-01-23/07-10-55.828,7.886,7.887,498.5,20.0,28.03,28.04,28.476,3.887
24-01-23/07-11-00.788,7.886,7.887,504.3,20.0,28.03,28.04,28.476,11.057
24-01-23/07-11-04.099,7.886,7.887,504.3,20.0,28.03,28.04,28.476,10.816
24-01-23/07-11-07.466,7.886,7.887,504.3,20.0,28.03,28.04,28.476,10.816
24-01-23/07-11-09.806,7.886,7.887,504.3,35.2,28.03,28.04,13.384,11.474
24-01-23/07-11-13.100,7.886,7.887,527.1,19.3,28.03,28.04,12.055,18.576
24-01-23/07-11-16.183,7.886,7.887,529.0,3.7,28.03,28.04,14.237,15.635
24-01-23/07-11-18.837,7.886,7.888,529.0,16.5,28.03,28.04,14.237,15.835
24-01-23/07-11-22.518,7.888,7.889,35.1,19.4,28.03,28.04,14.237,15.835
24-01-23/07-11-24.745,7.888,7.889,47.7,19.4,28.02,28.03,0.357,23.098
24-01-23/07-11-28.377,7.888,7.889,58.1,19.4,28.02,28.03,0.357,23.693
24-01-23/07-11-31.265,7.888,7.889,58.1,19.4,28.02,28.03,1.480,23.693
24-01-23/07-11-33.523,7.888,7.889,37.4,19.4,28.02,28.03,1.480,23.693
24-01-23/07-11-37.362,7.888,7.889,4.0,18.6,28.02,28.03,1.480,23.762
24-01-23/07-11-37.362,7.888,7.889,4.0,18.6,28.00,28.01,69.831,3.392
24-01-23/07-11-42.591,7.888,7.889,4.0,18.6,28.00,28.01,73.741,3.035
24-01-23/07-11-46.406,7.887,7.888,247.1,953.3,27.99,28.00,70.857,35.076
24-01-23/07-11-49.505,7.887,7.889,202.3,18.6,27.99,28.00,74.275,31.945
24-01-23/07-11-51.036,7.888,7.889,10.5,18.6,27.99,28.00,35.826,32.517
24-01-23/07-11-52.877,7.888,7.889,10.5,18.6,27.99,28.00,35.826,32.565
24-01-23/07-11-55.688,7.888,7.889,10.5,18.6,27.99,28.00,34.194,30.933
24-01-23/07-12-00.848,7.888,7.889,16.3,18.6,28.00,28.01,15.906,14.493
24-01-23/07-12-01.920,7.888,7.889,16.3,18.6,27.99,28.00,48.383,17.796
24-01-23/07-12-06.693,7.888,7.889,7.2,18.6,27.99,28.00,48.383,17.984
24-01-23/07-12-09.514,7.888,7.889,7.2,18.6,28.00,28.01,31.408,31.006
24-01-23/07-12-13.355,7.888,7.889,3.4,18.6,28.00,28.01,2.335,31.687
24-01-23/07-12-15.986,7.878,7.879,2.5,3.9,28.00,28.01,2.335,31.687
24-01-23/07-12-18.639,7.878,7.880,4.2,1.2,27.99,28.00,37.339,25.769
24-01-23/07-12-22.276,7.879,7.880,0.6,5.1,27.99,28.00,37.339,20.411
24-01-23/07-12-23.207,7.879,7.880,0.6,5.1,27.99,28.00,42.697,20.411
24-01-23/07-12-23.207,7.879,7.880,0.6,5.1,28.00,28.01,13.833,1.620
24-01-23/07-12-31.264,7.879,7.880,3.8,1.2,27.99,28.00,69.880,0.714
24-01-23/07-12-33.878,7.879,7.880,3.8,1.2,27.99,28.00,69.880,0.357
24-01-23/07-12-37.413,7.881,7.882,3.2,8.9,28.00,28.01,36.251,31.223
24-01-23/07-12-40.280,7.881,7.882,3.2,8.9,28.00,28.01,36.608,0.357
24-01-23/07-12-42.939,7.880,7.881,1.4,3.9,28.01,28.02,15.503,42.422
24-01-23/07-12-44.744,7.880,7.881,1.4,19.0,28.01,28.02,15.691,43.118
24-01-23/07-12-49.403,7.878,7.879,1.6,3.9,28.00,28.01,1.071,25.995
24-01-23/07-12-51.085,7.877,7.878,1.1,33.5,28.00,28.01,1.071,25.995
24-01-23/07-12-53.533,7.877,7.878,1.1,33.5,27.99,28.00,23.248,5.904
24-01-23/07-12-58.435,7.877,7.878,1.1,3.9,27.99,28.00,23.248,5.904
24-01-23/07-13-01.070,7.876,7.877,6.3,23.9,27.99,28.00,3.843,7.536
24-01-23/07-13-03.998,7.873,7.876,13.5,20.1,27.99,28.00,3.843,7.536
24-01-23/07-13-07.389,7.873,7.874,14.5,3.9,27.99,28.00,3.843,7.540
24-01-23/07-13-10.148,7.873,7.874,14.5,3.9,27.99,28.00,3.843,7.540
24-01-23/07-13-11.598,7.873,7.874,14.5,19.0,27.99,28.00,7.354,7.540
24-01-23/07-13-16.053,7.873,7.874,14.5,3.9,27.99,28.00,12.712,8.010
24-01-23/07-13-18.966,7.873,7.874,14.5,3.9,27.99,28.00,12.712,8.010
24-01-23/07-13-21.885,7.873,7.874,14.5,19.0,27.99,28.00,7.354,8.010
24-01-23/07-13-25.415,7.873,7.874,17.1,3.9,27.99,28.00,7.807,8.047
24-01-23/07-13-28.110,7.873,7.874,17.1,3.9,27.99,28.00,7.807,8.047
24-01-23/07-13-30.485,7.873,7.874,17.1,3.9,27.99,28.00,7.807,8.071
24-01-23/07-13-33.694,7.873,7.874,14.5,23.7,27.99,28.00,7.807,8.071
24-01-23/07-13-33.694,7.873,7.874,14.5,23.7,27.99,28.00,9.518,8.100
24-01-23/07-13-33.694,7.873,7.874,14.5,23.7,27.99,28.00,9.518,8.100
24-01-23/07-13-43.498,7.872,7.873,1.7,19.0,27.99,28.00,11.452,8.223
24-01-23/07-13-46.528,7.872,7.873,8.7,19.0,27.99,28.00,13.099,7.866
24-01-23/07-13-47.477,7.872,7.873,8.7,19.0,27.99,28.00,12.968,8.229
24-01-23/07-13-47.477,7.872,7.873,8.7,19.0,27.99,28.00,12.968,8.229
24-01-23/07-13-54.293,7.872,7.873,8.7,3.9,27.99,28.00,24.623,8.229
24-01-23/07-13-58.216,7.872,7.873,8.7,3.9,27.99,28.00,12.991,6.597
24-01-23/07-14-01.360,7.872,7.873,18.8,5.2,27.99,28.00,12.991,8.331
24-01-23/07-14-03.735,7.872,7.873,19.6,5.2,27.99,28.00,12.991,8.331
24-01-23/07-14-06.222,7.872,7.873,19.6,5.2,27.99,28.00,12.991,8.370
24-01-23/07-14-09.498,7.872,7.873,24.7,1.0,27.99,28.00,18.349,8.370
24-01-23/07-14-12.449,7.872,7.873,23.9,1.0,27.99,28.00,18.349,8.370
24-01-23/07-14-16.216,7.872,7.874,29.6,25.7,27.99,28.00,18.349,8.370
24-01-23/07-14-18.115,7.873,7.874,9.3,21.8,27.99,28.00,18.349,9.311
24-01-23/07-14-20.818,7.873,7.874,9.3,6.2,27.99,28.00,18.349,9.549
24-01-23/07-14-24.031,7.873,7.874,9.3,6.2,27.99,28.00,18.349,9.549
24-01-23/07-14-27.134,7.873,7.874,13.2,4.0,27.99,28.00,18.349,9.549
24-01-23/07-14-31.446,7.870,7.873,18.4,7.8,27.99,28.00,18.349,9.507
24-01-23/07-14-34.301,7.871,7.872,2.6,3.9,27.99,28.00,19.205,7.668
24-01-23/07-14-36.831,7.871,7.873,2.6,8.8,27.99,28.00,19.205,9.645
24-01-23/07-14-40.103,7.871,7.873,9.0,4.9,27.99,28.00,19.205,9.645
24-01-23/07-14-42.574,7.872,7.873,1.6,4.9,28.00,28.01,31.475,7.141
24-01-23/07-14-45.919,7.872,7.873,2.4,4.9,28.00,28.01,51.435,7.141
24-01-23/07-14-49.514,7.872,7.873,2.4,1.0,28.00,28.01,4.774,47.663
24-01-23/07-14-51.739,7.872,7.873,1.6,1.0,28.00,28.01,8.913,48.224
24-01-23/07-14-54.731,7.872,7.873,0.8,34.8,28.00,28.01,10.871,48.224
24-01-23/07-14-56.346,7.871,7.872,8.3,3.9,28.00,28.01,14.286,47.840
24-01-23/07-15-01.256,7.871,7.872,12.8,4.9,28.00,28.01,37.492,42.484
24-01-23/07-15-04.261,7.874,7.875,6.1,3.9,28.00,28.01,19.642,7.497
24-01-23/07-15-07.188,7.873,7.875,19.9,20.7,28.00,28.01,22.222,19.250
24-01-23/07-15-09.497,7.873,7.875,11.2,20.7,28.00,28.01,22.222,19.250
24-01-23/07-15-13.249,7.873,7.874,1.7,3.9,28.00,28.01,22.222,1.097
24-01-23/07-15-15.753,7.873,7.874,1.7,3.7,28.00,28.01,40.072,0.740
24-01-23/07-15-19.062,7.873,7.874,1.7,6.9,28.00,28.01,22.410,14.456
24-01-23/07-15-22.374,7.873,7.874,2.5,3.7,28.00,28.01,22.410,1.659
24-01-23/07-15-22.374,7.873,7.874,2.5,3.7,28.00,28.01,22.410,14.648
24-01-23/07-15-27.964,7.873,7.874,2.5,3.7,28.00,28.01,22.410,14.648
24-01-23/07-15-30.735,7.873,7.874,2.5,19.0,28.00,28.01,16.697,20.192
24-01-23/07-15-34.008,7.873,7.874,2.5,3.7,28.00,28.01,17.361,20.220
24-01-23/07-15-37.096,7.873,7.874,11.6,2.9,28.00,28.01,26.140,7.423
24-01-23/07-15-38.731,7.873,7.874,11.6,19.0,28.00,28.01,38.885,7.423
24-01-23/07-15-43.175,7.870,7.871,1.1,19.0,27.98,27.99,57.506,18.297
24-01-23/07-15-45.847,7.870,7.871,2.1,19.0,27.98,27.99,49.733,6.670
24-01-23/07-15-48.381,7.870,7.871,2.1,19.0,27.98,27.99,48.727,6.714
24-01-23/07-15-52.522,7.869,7.870,1.5,3.9,27.98,27.99,57.641,2.010
24-01-23/07-15-55.111,7.869,7.870,1.5,3.9,27.98,27.99,59.588,2.210
24-01-23/07-15-57.450,7.870,7.872,20.1,5.6,27.98,27.99,59.588,3.035
24-01-23/07-16-00.690,7.870,7.872,23.6,5.6,27.98,27.99,57.998,3.027
24-01-23/07-16-02.791,7.870,7.872,23.6,5.6,27.98,27.99,57.998,3.027
24-01-23/07-16-07.013,7.870,7.871,23.6,19.2,27.98,27.99,57.998,2.777
24-01-23/07-16-10.145,7.871,7.872,12.5,20.7,27.98,27.99,57.998,2.777
24-01-23/07-16-10.145,7.871,7.872,12.5,20.7,27.98,27.99,60.494,2.777
24-01-23/07-16-15.526,7.871,7.872,20.9,46.5,27.98,27.99,60.494,2.403
24-01-23/07-16-19.433,7.871,7.872,33.9,71.6,27.98,27.99,57.502,3.118
24-01-23/07-16-21.102,7.871,7.872,33.9,71.6,27.98,27.99,62.382,3.118
24-01-23/07-16-24.108,7.871,7.872,33.9,71.6,27.98,27.99,63.516,2.998
24-01-23/07-16-28.453,7.873,7.874,36.2,26.7,27.98,27.99,63.516,3.146
24-01-23/07-16-30.640,7.873,7.874,37.0,63.3,27.99,28.00,8.270,47.653
24-01-23/07-16-34.069,7.873,7.874,37.0,63.3,27.99,28.00,8.270,47.653
24-01-23/07-16-37.468,7.873,7.874,37.0,77.6,27.98,27.99,46.997,7.139
24-01-23/07-16-39.143,7.873,7.874,37.0,103.5,27.98,27.99,12.479,53.108
24-01-23/07-16-42.678,7.873,7.874,38.0,108.9,27.98,27.99,12.479,36.046
24-01-23/07-16-45.125,7.873,7.874,33.7,104.5,27.98,27.99,30.686,20.208
24-01-23/07-16-48.217,7.873,7.874,33.7,105.8,27.98,27.99,12.836,21.961
24-01-23/07-16-51.062,7.870,7.872,1.1,40.9,27.98,27.99,7.221,29.821
24-01-23/07-16-53.756,7.870,7.872,1.1,40.9,27.98,27.99,1.786,29.633
24-01-23/07-16-56.763,7.870,7.872,1.1,40.9,27.98,27.99,25.068,29.633
24-01-23/07-17-00.564,7.870,7.872,4.6,33.4,27.98,27.99,7.389,29.633
24-01-23/07-17-03.043,7.870,7.872,5.3,33.4,27.98,27.99,25.239,29.633
24-01-23/07-17-06.893,7.870,7.872,5.3,33.4,27.97,27.98,122.821,11.742
24-01-23/07-17-09.644,7.870,7.872,5.3,33.4,27.97,27.98,119.242,11.742
24-01-23/07-17-13.086,7.871,7.872,3.5,32.3,27.97,27.98,119.242,11.742
24-01-23/07-17-16.150,7.871,7.872,0.1,36.2,27.97,27.98,72.824,11.742
24-01-23/07-17-18.960,7.871,7.872,0.1,36.2,27.97,27.98,79.797,5.345
24-01-23/07-17-22.412,7.868,7.871,20.8,4.9,27.97,27.98,79.797,4.441
24-01-23/07-17-22.412,7.868,7.871,20.8,4.9,27.97,27.98,79.797,4.441
24-01-23/07-17-28.246,7.873,7.874,44.3,3.9,27.98,27.99,28.872,19.832
24-01-23/07-17-31.523,7.878,7.880,22.9,32.7,27.99,28.00,33.495,7.625
24-01-23/07-17-33.331,7.878,7.880,24.4,32.7,27.99,28.00,29.941,7.625
24-01-23/07-17-35.715,7.878,7.880,24.4,32.7,27.99,28.00,31.652,7.631
24-01-23/07-17-39.977,7.881,7.882,11.5,80.9,28.00,28.01,13.474,1.413
24-01-23/07-17-42.594,7.881,7.882,31.2,80.9,28.00,28.01,14.039,1.413
24-01-23/07-17-46.346,7.882,7.883,1.4,19.2,28.00,28.01,17.457,0.738
24-01-23/07-17-48.766,7.880,7.881,20.4,2.7,28.00,28.01,1.850,18.891
24-01-23/07-17-52.394,7.880,7.883,23.0,20.8,28.00,28.01,1.850,18.891
24-01-23/07-17-54.927,7.881,7.882,1.3,3.9,28.00,28.01,6.074,6.094
24-01-23/07-17-57.929,7.881,7.883,1.3,6.2,28.00,28.01,6.074,6.094
24-01-23/07-18-00.660,7.881,7.883,11.3,2.3,28.00,28.01,6.074,5.906
24-01-23/07-18-04.313,7.879,7.880,115.8,91.6,28.00,28.01,6.074,6.247
24-01-23/07-18-07.235,7.882,7.883,3.9,4.6,28.01,28.02,49.529,2.480
24-01-23/07-18-09.778,7.882,7.884,7.8,7.5,28.02,28.03,0.714,22.651
24-01-23/07-18-13.264,7.882,7.884,12.5,11.4,28.01,28.02,35.100,5.354
24-01-23/07-18-15.516,7.882,7.884,12.5,7.5,28.01,28.02,35.288,5.542
24-01-23/07-18-17.504,7.882,7.884,12.5,26.5,28.01,28.02,18.226,6.582
24-01-23/07-18-17.504,7.882,7.884,12.5,26.5,28.01,28.02,18.226,6.582
24-01-23/07-18-24.078,7.882,7.884,14.4,26.5,28.01,28.02,18.226,14.739
24-01-23/07-18-24.078,7.882,7.884,14.4,26.5,28.01,28.02,18.226,14.739
24-01-23/07-18-24.078,7.882,7.884,14.4,26.5,28.01,28.02,18.409,15.067
24-01-23/07-18-33.231,7.882,7.884,14.4,26.5,28.01,28.02,18.409,2.270
24-01-23/07-18-36.436,7.882,7.884,5.8,39.1,28.01,28.02,0.728,9.098
24-01-23/07-18-38.387,7.881,7.882,1.8,25.6,28.00,28.01,24.101,28.454
24-01-23/07-18-42.791,7.881,7.882,2.8,19.0,28.00,28.01,27.519,28.454
24-01-23/07-18-43.757,7.881,7.882,2.8,19.0,28.00,28.01,29.126,28.454
24-01-23/07-18-49.076,7.881,7.882,2.8,19.0,28.00,28.01,27.519,10.756
24-01-23/07-18-51.915,7.881,7.883,2.8,5.5,28.00,28.01,29.126,5.400
24-01-23/07-18-54.057,7.881,7.883,2.8,5.5,28.00,28.01,29.126,2.837
24-01-23/07-18-58.196,7.881,7.883,2.8,24.5,28.00,28.01,30.724,7.836
24-01-23/07-19-00.508,7.881,7.882,26.5,19.0,28.00,28.01,8.637,7.836
24-01-23/07-19-02.975,7.881,7.883,27.9,19.0,28.00,28.01,14.814,7.825
24-01-23/07-19-02.975,7.881,7.883,27.9,19.0,28.00,28.01,14.814,7.825
