24-02-18/04-14-36.980,12.534,12.537,0.6,71.1,30.21,30.22,40.710,54.284
24-02-18/04-14-39.461,12.537,12.538,23.5,6.3,30.21,30.22,40.690,54.284
24-02-18/04-14-43.007,12.535,12.536,18.5,6.8,30.21,30.22,34.217,55.437
24-02-18/04-14-45.935,12.519,12.523,270.7,15.9,30.21,30.22,33.372,61.128
24-02-18/04-14-48.616,12.520,12.521,3.9,15.1,30.21,30.22,23.122,61.128
24-02-18/04-14-51.626,12.520,12.521,169.4,35.9,30.21,30.22,23.117,61.128
24-02-18/04-14-54.551,12.520,12.521,21.9,287.6,30.21,30.22,23.117,61.128
24-02-18/04-14-57.864,12.503,12.504,45.8,29.7,30.21,30.22,23.117,60.547
24-02-18/04-15-00.952,12.490,12.492,53.5,87.3,30.21,30.22,15.000,61.375
24-02-18/04-15-03.686,12.496,12.499,7.3,1.9,30.21,30.22,15.000,61.375
24-02-18/04-15-06.889,12.499,12.500,8.2,2.0,30.21,30.22,15.000,56.603
24-02-18/04-15-09.945,12.505,12.506,69.5,6.1,30.22,30.23,12.571,29.742
